scenario,scenario_hash,results_dir,log_dir,config_hash,duration_seconds,timestamp,error
config/scenarios/baseline_sweep/scenario_2022Q4_tech.yaml,66019ef40840194a,results/scenario_runs/debate_1_round_rr_single_devil/debate_1_round_rr_single_devil,logging/runs/default/run_2026-03-08_18-24-44,f86bd4ce1686d256,232.66,2026-03-09T01:28:32.424006+00:00,
config/scenarios/baseline_sweep/scenario_2022Q1.yaml,af2303d248213247,results/scenario_runs/debate_1_round_rr_single_devil/debate_1_round_rr_single_devil_001,logging/runs/default/run_2026-03-08_18-28-37,f86bd4ce1686d256,345.47,2026-03-09T01:34:17.905217+00:00,
config/scenarios/baseline_sweep/scenario_2023Q2_rand8_1c8e1d3e.yaml,8c34fcd7e6f2dbf8,results/scenario_runs/debate_1_round_rr_single_devil/debate_1_round_rr_single_devil_002,logging/runs/default/run_2026-03-08_18-34-22,f86bd4ce1686d256,328.69,2026-03-09T01:39:46.618163+00:00,
config/scenarios/baseline_sweep/scenario_2022Q4_tech.yaml,66019ef40840194a,results/scenario_runs/debate_1_round_rr_single_devil/debate_1_round_rr_single_devil_004,logging/runs/default/run_2026-03-08_19-27-49,c2704e1836ba324b,105.84,2026-03-09T02:29:29.918612+00:00,
config/scenarios/baseline_sweep/scenario_2022Q1.yaml,af2303d248213247,results/scenario_runs/debate_1_round_rr_single_devil/debate_1_round_rr_single_devil_005,logging/runs/default/run_2026-03-08_19-29-34,c2704e1836ba324b,113.53,2026-03-09T02:31:23.452213+00:00,
config/scenarios/baseline_sweep/scenario_2023Q2_rand8_1c8e1d3e.yaml,8c34fcd7e6f2dbf8,results/scenario_runs/debate_1_round_rr_single_devil/debate_1_round_rr_single_devil_006,logging/runs/default/run_2026-03-08_19-31-27,c2704e1836ba324b,136.24,2026-03-09T02:33:39.665656+00:00,
