scenario,scenario_hash,results_dir,log_dir,config_hash,duration_seconds,timestamp,error
config/scenarios/baseline_sweep/scenario_2025Q1_rand9_b32b0911.yaml,16683f757fabec6d,results/scenario_runs/single_agent_slim/scenario_2025Q1_rand9_b32b0911/single_agent_slim,logging/runs/default/run_2026-03-08_20-36-37,54bfb3bf2d76eefa,45.7,2026-03-09T03:37:10.491179+00:00,
config/scenarios/baseline_sweep/scenario_2023Q1_rand3_2.yaml,1d93abf6f2bb74a0,results/scenario_runs/single_agent_slim/scenario_2023Q1_rand3_2/single_agent_slim,logging/runs/default/run_2026-03-08_20-36-37,54bfb3bf2d76eefa,48.74,2026-03-09T03:37:13.530838+00:00,
config/scenarios/baseline_sweep/scenario_2022Q4.yaml,fc9c100b024b9c4b,results/scenario_runs/single_agent_slim/scenario_2022Q4/single_agent_slim,logging/runs/default/run_2026-03-08_20-36-37,54bfb3bf2d76eefa,51.07,2026-03-09T03:37:15.855831+00:00,
config/scenarios/baseline_sweep/scenario_2022Q4_rand12_2.yaml,59281faffda50b31,results/scenario_runs/single_agent_slim/scenario_2022Q4_rand12_2/single_agent_slim,logging/runs/default/run_2026-03-08_20-37-16,54bfb3bf2d76eefa,45.35,2026-03-09T03:37:55.843559+00:00,
config/scenarios/baseline_sweep/scenario_2022Q3_rand12_1.yaml,acfb13e4145555ae,results/scenario_runs/single_agent_slim/scenario_2022Q3_rand12_1/single_agent_slim,logging/runs/default/run_2026-03-08_20-37-16,54bfb3bf2d76eefa,55.21,2026-03-09T03:38:04.748336+00:00,
config/scenarios/baseline_sweep/scenario_2025Q3_rand12_1.yaml,36c0aa55cc1d7161,results/scenario_runs/single_agent_slim/scenario_2025Q3_rand12_1/single_agent_slim,logging/runs/default/run_2026-03-08_20-37-38,54bfb3bf2d76eefa,71.94,2026-03-09T03:38:27.798368+00:00,
config/scenarios/baseline_sweep/scenario_2025Q3.yaml,fbf82769322c141a,results/scenario_runs/single_agent_slim/scenario_2025Q3/single_agent_slim,logging/runs/default/run_2026-03-08_20-37-17,54bfb3bf2d76eefa,76.67,2026-03-09T03:38:30.197681+00:00,
config/scenarios/baseline_sweep/scenario_2023Q4_rand3_1.yaml,fb69f1d2b2ead36f,results/scenario_runs/single_agent_slim/scenario_2023Q4_rand3_1/single_agent_slim,logging/runs/default/run_2026-03-08_20-38-11,54bfb3bf2d76eefa,38.2,2026-03-09T03:38:42.950514+00:00,
config/scenarios/baseline_sweep/scenario_2022Q1_tech.yaml,d98fd71fbd26ecf4,results/scenario_runs/single_agent_slim/scenario_2022Q1_tech/single_agent_slim,logging/runs/default/run_2026-03-08_20-38-01,54bfb3bf2d76eefa,53.14,2026-03-09T03:38:48.989354+00:00,
config/scenarios/baseline_sweep/scenario_2021Q4_rand7_1.yaml,184d99cb5f89faee,results/scenario_runs/single_agent_slim/scenario_2021Q4_rand7_1/single_agent_slim,logging/runs/default/run_2026-03-08_20-39-00,54bfb3bf2d76eefa,46.51,2026-03-09T03:39:35.499409+00:00,
config/scenarios/baseline_sweep/scenario_2024Q1_rand12_1.yaml,19ec7848605f5184,results/scenario_runs/single_agent_slim/scenario_2024Q1_rand12_1/single_agent_slim,logging/runs/default/run_2026-03-08_20-38-37,54bfb3bf2d76eefa,80.58,2026-03-09T03:39:50.779856+00:00,
config/scenarios/baseline_sweep/scenario_2021Q4_rand12_2.yaml,900856bbaf6a8464,results/scenario_runs/single_agent_slim/scenario_2021Q4_rand12_2/single_agent_slim,logging/runs/default/run_2026-03-08_20-38-54,54bfb3bf2d76eefa,83.38,2026-03-09T03:40:06.332626+00:00,
config/scenarios/baseline_sweep/scenario_2025Q1.yaml,5888ddf2e7906145,results/scenario_runs/single_agent_slim/scenario_2025Q1/single_agent_slim,logging/runs/default/run_2026-03-08_20-38-37,54bfb3bf2d76eefa,101.13,2026-03-09T03:40:08.925871+00:00,
config/scenarios/baseline_sweep/scenario_2024Q1_rand3_2.yaml,c32410c408ed0930,results/scenario_runs/single_agent_slim/scenario_2024Q1_rand3_2/single_agent_slim,logging/runs/default/run_2026-03-08_20-39-42,54bfb3bf2d76eefa,36.39,2026-03-09T03:40:11.887389+00:00,
