scenario,scenario_hash,results_dir,log_dir,config_hash,duration_seconds,timestamp,error
config/scenarios/baseline_sweep/scenario_2023Q2_rand7_1.yaml,92f5e2fc558c939c,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_008,logging/runs/default/run_2026-03-10_17-51-30,81d25963ccf7bea5,78.8,2026-03-11T00:52:45.094856+00:00,
config/scenarios/baseline_sweep/scenario_2022Q1_rand4_d6d02e7e.yaml,d15db0e59979d2b1,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_009,logging/runs/default/run_2026-03-10_17-52-51,81d25963ccf7bea5,56.46,2026-03-11T00:53:41.558437+00:00,
config/scenarios/baseline_sweep/scenario_2022Q1_rand3_1.yaml,fd0c6c1954688562,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_010,logging/runs/default/run_2026-03-10_17-53-45,81d25963ccf7bea5,68.19,2026-03-11T00:54:49.749296+00:00,
config/scenarios/baseline_sweep/scenario_2022Q4.yaml,fc9c100b024b9c4b,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_011,logging/runs/default/run_2026-03-10_17-54-53,81d25963ccf7bea5,98.54,2026-03-11T00:56:28.294958+00:00,
config/scenarios/baseline_sweep/scenario_2023Q1_rand3_2.yaml,1d93abf6f2bb74a0,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_012,logging/runs/default/run_2026-03-10_17-56-32,81d25963ccf7bea5,59.52,2026-03-11T00:57:27.813147+00:00,
config/scenarios/baseline_sweep/scenario_2025Q1_rand9_b32b0911.yaml,16683f757fabec6d,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_013,logging/runs/default/run_2026-03-10_17-57-33,81d25963ccf7bea5,80.19,2026-03-11T00:58:48.006818+00:00,
config/scenarios/baseline_sweep/scenario_2022Q3_rand12_1.yaml,acfb13e4145555ae,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_014,logging/runs/default/run_2026-03-10_17-58-51,81d25963ccf7bea5,64.82,2026-03-11T00:59:52.831154+00:00,
config/scenarios/baseline_sweep/scenario_2022Q4_rand12_2.yaml,59281faffda50b31,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_015,logging/runs/default/run_2026-03-10_17-59-58,81d25963ccf7bea5,71.36,2026-03-11T01:01:04.195826+00:00,
config/scenarios/baseline_sweep/scenario_2025Q3.yaml,fbf82769322c141a,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_016,logging/runs/default/run_2026-03-10_18-01-23,81d25963ccf7bea5,147.97,2026-03-11T01:03:32.170556+00:00,
config/scenarios/baseline_sweep/scenario_2025Q3_rand12_1.yaml,36c0aa55cc1d7161,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_017,logging/runs/default/run_2026-03-10_18-03-35,81d25963ccf7bea5,109.8,2026-03-11T01:05:21.969544+00:00,
config/scenarios/baseline_sweep/scenario_2022Q1_tech.yaml,d98fd71fbd26ecf4,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_018,logging/runs/default/run_2026-03-10_18-05-27,81d25963ccf7bea5,116.68,2026-03-11T01:07:18.647244+00:00,
config/scenarios/baseline_sweep/scenario_2023Q4_rand3_1.yaml,fb69f1d2b2ead36f,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_019,logging/runs/default/run_2026-03-10_18-14-15,81d25963ccf7bea5,78.63,2026-03-11T01:15:30.992019+00:00,
config/scenarios/baseline_sweep/scenario_2025Q1.yaml,5888ddf2e7906145,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_020,logging/runs/default/run_2026-03-10_18-15-34,81d25963ccf7bea5,318.36,2026-03-11T01:20:49.360451+00:00,
config/scenarios/baseline_sweep/scenario_2024Q1_rand12_1.yaml,19ec7848605f5184,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_021,logging/runs/default/run_2026-03-10_18-20-57,81d25963ccf7bea5,92.84,2026-03-11T01:22:22.206144+00:00,
config/scenarios/baseline_sweep/scenario_2021Q4_rand12_2.yaml,900856bbaf6a8464,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_022,logging/runs/default/run_2026-03-10_18-22-36,81d25963ccf7bea5,234.95,2026-03-11T01:26:17.164184+00:00,
config/scenarios/baseline_sweep/scenario_2021Q4_rand7_1.yaml,184d99cb5f89faee,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_023,logging/runs/default/run_2026-03-10_18-26-31,81d25963ccf7bea5,92.03,2026-03-11T01:27:49.213772+00:00,
config/scenarios/baseline_sweep/scenario_2024Q1_rand3_2.yaml,c32410c408ed0930,results/scenario_runs/vote_causal_no_macro_causal_out_fix_scenario/vote_causal_no_macro_causal_out_fix_scenario_024,logging/runs/default/run_2026-03-10_18-27-53,81d25963ccf7bea5,71.91,2026-03-11T01:29:01.124349+00:00,
