scenario,scenario_hash,results_dir,log_dir,config_hash,duration_seconds,timestamp,error
config/scenarios/baseline_sweep/scenario_2023Q2_rand7_1.yaml,92f5e2fc558c939c,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2023Q2_rand7_1/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-12-20,74f7de8f2e38e1f4,67.92,2026-03-09T04:13:19.503390+00:00,
config/scenarios/baseline_sweep/scenario_2022Q1_rand3_1.yaml,fd0c6c1954688562,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2022Q1_rand3_1/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-13-16,74f7de8f2e38e1f4,62.59,2026-03-09T04:14:11.953921+00:00,
config/scenarios/baseline_sweep/scenario_2022Q4.yaml,fc9c100b024b9c4b,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2022Q4/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-13-30,74f7de8f2e38e1f4,73.49,2026-03-09T04:14:32.997608+00:00,
config/scenarios/baseline_sweep/scenario_2023Q1_rand3_2.yaml,1d93abf6f2bb74a0,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2023Q1_rand3_2/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-14-18,74f7de8f2e38e1f4,50.96,2026-03-09T04:15:02.914454+00:00,
config/scenarios/baseline_sweep/scenario_2025Q1_rand9_b32b0911.yaml,16683f757fabec6d,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2025Q1_rand9_b32b0911/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-14-39,74f7de8f2e38e1f4,57.78,2026-03-09T04:15:30.779679+00:00,
config/scenarios/baseline_sweep/scenario_2022Q3_rand12_1.yaml,acfb13e4145555ae,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2022Q3_rand12_1/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-15-09,74f7de8f2e38e1f4,65.42,2026-03-09T04:16:08.332944+00:00,
config/scenarios/baseline_sweep/scenario_2022Q4_rand12_2.yaml,59281faffda50b31,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2022Q4_rand12_2/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-15-37,74f7de8f2e38e1f4,59.06,2026-03-09T04:16:29.836471+00:00,
config/scenarios/baseline_sweep/scenario_2025Q3_rand12_1.yaml,36c0aa55cc1d7161,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2025Q3_rand12_1/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-16-36,74f7de8f2e38e1f4,52.2,2026-03-09T04:17:22.036905+00:00,
config/scenarios/baseline_sweep/scenario_2025Q3.yaml,fbf82769322c141a,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2025Q3/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-16-13,74f7de8f2e38e1f4,86.62,2026-03-09T04:17:34.953324+00:00,
config/scenarios/baseline_sweep/scenario_2022Q1_tech.yaml,d98fd71fbd26ecf4,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2022Q1_tech/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-17-27,74f7de8f2e38e1f4,51.45,2026-03-09T04:18:13.484717+00:00,
config/scenarios/baseline_sweep/scenario_2023Q4_rand3_1.yaml,fb69f1d2b2ead36f,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2023Q4_rand3_1/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-17-43,74f7de8f2e38e1f4,45.94,2026-03-09T04:18:20.891550+00:00,
config/scenarios/baseline_sweep/scenario_2025Q1.yaml,5888ddf2e7906145,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2025Q1/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-18-20,74f7de8f2e38e1f4,67.06,2026-03-09T04:19:20.551447+00:00,
config/scenarios/baseline_sweep/scenario_2024Q1_rand12_1.yaml,19ec7848605f5184,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2024Q1_rand12_1/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-18-33,74f7de8f2e38e1f4,59.84,2026-03-09T04:19:20.727782+00:00,
config/scenarios/baseline_sweep/scenario_2021Q4_rand12_2.yaml,900856bbaf6a8464,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2021Q4_rand12_2/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-19-29,74f7de8f2e38e1f4,50.78,2026-03-09T04:20:11.336578+00:00,
config/scenarios/baseline_sweep/scenario_2021Q4_rand7_1.yaml,184d99cb5f89faee,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2021Q4_rand7_1/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-19-29,74f7de8f2e38e1f4,57.92,2026-03-09T04:20:18.644852+00:00,
config/scenarios/baseline_sweep/scenario_2024Q1_rand3_2.yaml,c32410c408ed0930,results/scenario_runs/vote_causal_no_macro_causal_out/scenario_2024Q1_rand3_2/vote_causal_no_macro_causal_out,logging/runs/default/run_2026-03-08_21-20-17,74f7de8f2e38e1f4,58.0,2026-03-09T04:21:09.341094+00:00,
