scenario,scenario_hash,results_dir,log_dir,config_hash,duration_seconds,timestamp,error
config/scenarios/baseline_sweep/scenario_2022Q4.yaml,fc9c100b024b9c4b,results/scenario_runs/debate_slim_no_macro/scenario_2022Q4/debate_slim_no_macro,logging/runs/default/run_2026-03-08_20-52-46,5b72cd466a22753f,109.33,2026-03-09T03:54:25.419660+00:00,
config/scenarios/baseline_sweep/scenario_2023Q1_rand3_2.yaml,1d93abf6f2bb74a0,results/scenario_runs/debate_slim_no_macro/scenario_2023Q1_rand3_2/debate_slim_no_macro,logging/runs/default/run_2026-03-08_20-54-07,5b72cd466a22753f,69.49,2026-03-09T03:55:11.395342+00:00,
config/scenarios/baseline_sweep/scenario_2025Q1_rand9_b32b0911.yaml,16683f757fabec6d,results/scenario_runs/debate_slim_no_macro/scenario_2025Q1_rand9_b32b0911/debate_slim_no_macro,logging/runs/default/run_2026-03-08_20-54-30,5b72cd466a22753f,63.88,2026-03-09T03:55:29.299901+00:00,
config/scenarios/baseline_sweep/scenario_2022Q3_rand12_1.yaml,acfb13e4145555ae,results/scenario_runs/debate_slim_no_macro/scenario_2022Q3_rand12_1/debate_slim_no_macro,logging/runs/default/run_2026-03-08_20-55-17,5b72cd466a22753f,59.22,2026-03-09T03:56:10.622420+00:00,
config/scenarios/baseline_sweep/scenario_2022Q4_rand12_2.yaml,59281faffda50b31,results/scenario_runs/debate_slim_no_macro/scenario_2022Q4_rand12_2/debate_slim_no_macro,logging/runs/default/run_2026-03-08_20-55-34,5b72cd466a22753f,57.5,2026-03-09T03:56:26.803951+00:00,
config/scenarios/baseline_sweep/scenario_2025Q3_rand12_1.yaml,36c0aa55cc1d7161,results/scenario_runs/debate_slim_no_macro/scenario_2025Q3_rand12_1/debate_slim_no_macro,logging/runs/default/run_2026-03-08_20-56-31,5b72cd466a22753f,67.16,2026-03-09T03:57:33.964599+00:00,
config/scenarios/baseline_sweep/scenario_2025Q3.yaml,fbf82769322c141a,results/scenario_runs/debate_slim_no_macro/scenario_2025Q3/debate_slim_no_macro,logging/runs/default/run_2026-03-08_20-56-16,5b72cd466a22753f,101.36,2026-03-09T03:57:51.984531+00:00,
config/scenarios/baseline_sweep/scenario_2022Q1_tech.yaml,d98fd71fbd26ecf4,results/scenario_runs/debate_slim_no_macro/scenario_2022Q1_tech/debate_slim_no_macro,logging/runs/default/run_2026-03-08_20-57-39,5b72cd466a22753f,65.61,2026-03-09T03:58:39.574911+00:00,
config/scenarios/baseline_sweep/scenario_2023Q4_rand3_1.yaml,fb69f1d2b2ead36f,results/scenario_runs/debate_slim_no_macro/scenario_2023Q4_rand3_1/debate_slim_no_macro,logging/runs/default/run_2026-03-08_20-57-58,5b72cd466a22753f,63.73,2026-03-09T03:58:55.718991+00:00,
config/scenarios/baseline_sweep/scenario_2024Q1_rand12_1.yaml,19ec7848605f5184,results/scenario_runs/debate_slim_no_macro/scenario_2024Q1_rand12_1/debate_slim_no_macro,logging/runs/default/run_2026-03-08_20-59-01,5b72cd466a22753f,51.28,2026-03-09T03:59:46.990556+00:00,
config/scenarios/baseline_sweep/scenario_2025Q1.yaml,5888ddf2e7906145,results/scenario_runs/debate_slim_no_macro/scenario_2025Q1/debate_slim_no_macro,logging/runs/default/run_2026-03-08_20-58-46,5b72cd466a22753f,79.14,2026-03-09T03:59:58.695812+00:00,
config/scenarios/baseline_sweep/scenario_2021Q4_rand12_2.yaml,900856bbaf6a8464,results/scenario_runs/debate_slim_no_macro/scenario_2021Q4_rand12_2/debate_slim_no_macro,logging/runs/default/run_2026-03-08_20-59-52,5b72cd466a22753f,67.5,2026-03-09T04:00:54.478853+00:00,
config/scenarios/baseline_sweep/scenario_2021Q4_rand7_1.yaml,184d99cb5f89faee,results/scenario_runs/debate_slim_no_macro/scenario_2021Q4_rand7_1/debate_slim_no_macro,logging/runs/default/run_2026-03-08_21-00-04,5b72cd466a22753f,63.07,2026-03-09T04:01:01.766850+00:00,
config/scenarios/baseline_sweep/scenario_2024Q1_rand3_2.yaml,c32410c408ed0930,results/scenario_runs/debate_slim_no_macro/scenario_2024Q1_rand3_2/debate_slim_no_macro,logging/runs/default/run_2026-03-08_21-01-02,5b72cd466a22753f,41.18,2026-03-09T04:01:35.662645+00:00,
